title,wiki_id,url,category,split,text_sha256
Benesh Movement Notation,684690,https://en.wikipedia.org/wiki/Benesh%20Movement%20Notation,Dance,test,af1e4aca3761d77851fcacd079475e93ec1bd2fde87939758cbbd50daaf00004
Solo dance,353008,https://en.wikipedia.org/wiki/Solo%20dance,Dance,test,031c9ed8557b4ddfb801a558a0bc98f02f53cb2011056491ddb15d7315bbc870
Mabel Elsworth Todd,8846730,https://en.wikipedia.org/wiki/Mabel%20Elsworth%20Todd,Dance,test,3dbaa8d0f4e5077460abe439d5b5f99dd3ad35da0fa32774be9dbea4a876bfc9
Maa Aarki,6123818,https://en.wikipedia.org/wiki/Maa%20Aarki,Dance,test,38ab21565f7307739c5e5fbcda99ed65fa26924dbaa0584e7b8c5b9df7535bc7
Wayne Albee,60219281,https://en.wikipedia.org/wiki/Wayne%20Albee,Dance,test,f1747ded385f7c336a61a6cc6c3c4311e41442c0d26069f6b2618d4b284fe191
Sandra Noll Hammond,46202121,https://en.wikipedia.org/wiki/Sandra%20Noll%20Hammond,Dance,test,d7bfcc53107258f0ceec902f38e1002a3c386b2ca91238f9841dec8d17cbcc30
Career Transition For Dancers,28433310,https://en.wikipedia.org/wiki/Career%20Transition%20For%20Dancers,Dance,test,90d61446b8234839a6c3255e2cb04ebac7c0c5f31a3d4c03f4215390eda36581
History of dance,409830,https://en.wikipedia.org/wiki/History%20of%20dance,Dance,test,a82123785c5642ff51f124b4d61b0ae99b275d2dfd7113a38ec5e834bfbd96ab
Movement Research,42431100,https://en.wikipedia.org/wiki/Movement%20Research,Dance,test,7fe0fbf6cd9b4ba13b391f4ff15b1c0887658681a6380508b18d3f68391a5298
Stiletto dance,46773010,https://en.wikipedia.org/wiki/Stiletto%20dance,Dance,test,fb0d93e75c5d01a5f1f250c571542aa8edfb610f4e8aa6a7619035538582db60
International Association for Dance Medicine & Science,31827286,https://en.wikipedia.org/wiki/International%20Association%20for%20Dance%20Medicine%20%26%20Science,Dance,test,6826502e5384a3ce67220763c2b24f4a95130844475db1f7b0a92a495a856572
Jack and Jill (dance),1041183,https://en.wikipedia.org/wiki/Jack%20and%20Jill%20%28dance%29,Dance,test,cba63d9ba13bb8e1ec42f1fb288bc2733ee6a74b47eeec25fda385e7c1241b23
Gavari,54632646,https://en.wikipedia.org/wiki/Gavari,Dance,test,9ddea10d2f580f38e7fbf414a09c69c71255714d71a495af4683ca8b5b5aa630
Road to Ultra,50971360,https://en.wikipedia.org/wiki/Road%20to%20Ultra,Dance,test,c5657f3520eb12a541d75d3cf0b0295e6a675d91313b8b7588f8cd4854f6b127
2wice,35126962,https://en.wikipedia.org/wiki/2wice,Dance,test,0774badee54803904e00a495c79597c02b2885f6465b4d213d16617a829d915e
Kyoto Butoh-kan,52682418,https://en.wikipedia.org/wiki/Kyoto%20Butoh-kan,Dance,test,03b4fe6e9d43586f4ec9e6b86b46c6cc20489ca1447a018ae45e2006c88f7e04
Release technique,477694,https://en.wikipedia.org/wiki/Release%20technique,Dance,test,7dd7d81942e0e16cfbcd2f972390bf8e73f72a6a91eff3112a4c6562ce9e9a53
Aerial dance,2858819,https://en.wikipedia.org/wiki/Aerial%20dance,Dance,test,ba352898e428644821c94d6cfbfd35c301ccdbce2f696b5c4add8c58d535ae2a
Dance Films Association,31004542,https://en.wikipedia.org/wiki/Dance%20Films%20Association,Dance,test,4e687cf33003e9731867433f3a65d4e280733cfc61b27e17cb1f7c1841925d72
Hip hop dance,2024225,https://en.wikipedia.org/wiki/Hip%20hop%20dance,Dance,test,85f0cadee9d97f85aa8f1bb4c51a19343ed280688f1f22db5f0062487094e960
Weight transfer (dancing),10447682,https://en.wikipedia.org/wiki/Weight%20transfer%20%28dancing%29,Dance,test,92d995da4463ed5f9a194f6641e3457aee28901d86c4ef96e3c17677ea015d40
Ta Eisey,69728738,https://en.wikipedia.org/wiki/Ta%20Eisey,Dance,test,0ec4a77793c5c9b85e0850cbd03ee7836fcbf47b50226c6faafa26848298558a
Weapon dance,6697169,https://en.wikipedia.org/wiki/Weapon%20dance,Dance,test,fcfb7d0c9e379a3d686a89bc66832c38750c717e47b155eb1279a7fd5ba1a6ab
Peter Brinson,24790650,https://en.wikipedia.org/wiki/Peter%20Brinson,Dance,test,925a612039ea3c938f8dae4ba9baac542425cba6a85d0659297a5a369d129a25
Foot arch stretcher,50505138,https://en.wikipedia.org/wiki/Foot%20arch%20stretcher,Dance,test,93b617cce1f4a64648f4f9d199f2a1a810886b883177a3bfafb1a38be47bb4cd
Dance4Life,7386005,https://en.wikipedia.org/wiki/Dance4Life,Dance,test,dd4bc81c6e1403932487a0e74e2d1b6aa2acf2008786577ab5abced2d6b8ee5b
Rogers v. Grimaldi,45681649,https://en.wikipedia.org/wiki/Rogers%20v.%20Grimaldi,Dance,test,a52be51b39192fcd559d86188ae0e022daa6d84e1849da3ef4264d47cccff2d7
Jakob Tuggener,58228741,https://en.wikipedia.org/wiki/Jakob%20Tuggener,Dance,test,18aa1741b57b3dd462cb8c9bf2424c29441ee10ddb160e84e142520033a839fc
Scotch Club,24745249,https://en.wikipedia.org/wiki/Scotch%20Club,Dance,test,8c1f49332b903d2f6141eab840e9c3424b3d5a9c9ca5dc3d0a5e74175e8ccf1f
Centre National de la Danse,17760164,https://en.wikipedia.org/wiki/Centre%20National%20de%20la%20Danse,Dance,test,4427133941334f5dc0e9828e960f61b587a69ca56df03a3f952ce358d7159770
Pension,43613,https://en.wikipedia.org/wiki/Pension,Personal_finance,test,dcc2a10e73461503d878cefd2f5c6d9da9f42956fff078f60ea11d2ae646b736
Credit history,1476274,https://en.wikipedia.org/wiki/Credit%20history,Personal_finance,test,0456f06fe5f769f87fe6150c054092f4b40fad603f540bba25c3757941209410
Ualá,56140253,https://en.wikipedia.org/wiki/Ual%C3%A1,Personal_finance,test,5950017cb54fe350d3f1e6a85a625470afb38f0b8db2013a58ff5b1babe8ff4a
Assets for Independence Act,39402339,https://en.wikipedia.org/wiki/Assets%20for%20Independence%20Act,Personal_finance,test,8398a8618bfc2505a536c9a2510a185bb888c0bfe92a34411ef74d7367d8a282
American Academy of Financial Management,2938666,https://en.wikipedia.org/wiki/American%20Academy%20of%20Financial%20Management,Personal_finance,test,29a74a32a3b0458dc32a38141ffb66816c45a9d4a11cb38ba14f73eafa26c771
Criticism of credit scoring systems in the United States,67917261,https://en.wikipedia.org/wiki/Criticism%20of%20credit%20scoring%20systems%20in%20the%20United%20States,Personal_finance,test,d17fba2433a917398de6cf6be321c3737c5f6f90033641fe8c9c2bb4d7feb3e5
FIRE movement,57851653,https://en.wikipedia.org/wiki/FIRE%20movement,Personal_finance,test,851ec0c83042352ed86df9c03f421477e954000c0cc0b09b9d996ecfdafeffd1
LEC billing,13466284,https://en.wikipedia.org/wiki/LEC%20billing,Personal_finance,test,bf1af00355691cef006ad64a33936092c833bb9240c2985c968df3d34fc98eee
Sponsored repayment,51608211,https://en.wikipedia.org/wiki/Sponsored%20repayment,Personal_finance,test,eb8060d7a7bc155ebe4e36283cbc590d88ea4a022de625af56f5f752c9e1f1d2
Net worth,405981,https://en.wikipedia.org/wiki/Net%20worth,Personal_finance,test,b3b991e1d2e11136211c6c9899860aef3d5baff7433e53f4f02f2a7ddcff1882
Spendthrift,2107718,https://en.wikipedia.org/wiki/Spendthrift,Personal_finance,test,4a0f41bddf003f3f81cff27771f2bc31205c7bb3fe4bc635f4d2a114ebca1620
Chartered financial consultant,39316391,https://en.wikipedia.org/wiki/Chartered%20financial%20consultant,Personal_finance,test,37ba65a66fd64d9801dd55c1dd5e3d5a66c9515f8e1c97207b84818bedc0a37c
Down payment,2335667,https://en.wikipedia.org/wiki/Down%20payment,Personal_finance,test,181b3b897c3515468528ad51c30c9241d95a9fa9a52d956ce562cf23d6a4c275
Short refinance,28805200,https://en.wikipedia.org/wiki/Short%20refinance,Personal_finance,test,91375fcc7deb51047602448e9ebdc4c0eaba84bacadd5eaa678c0313c4221b3b
SAVE-study,28325331,https://en.wikipedia.org/wiki/SAVE-study,Personal_finance,test,99f23f62094a13eb3d86b34f775323291fb577e8a1c502ad389a174f92219dac
Pre-qualification,423953,https://en.wikipedia.org/wiki/Pre-qualification,Personal_finance,test,9ad303d742120a985337aa6d2ff2b511ce0363eada328d55a26061a1c8b66b0b
Over-investing,1011864,https://en.wikipedia.org/wiki/Over-investing,Personal_finance,test,3d6cbf8707b9ab7ada41b6df467d9ebd4c96bf52601e38dffb4ecf43ae577067
Installment note,2919683,https://en.wikipedia.org/wiki/Installment%20note,Personal_finance,test,c04905ed7acc396b45930fd8c71a7c5af452ddb43a16a045f4ff7a317483a13b
Portfolio (finance),1436843,https://en.wikipedia.org/wiki/Portfolio%20%28finance%29,Personal_finance,test,2852bb04425c86dca6a142a8c3fec84c75b749f6afc75a43aa828ea581c9ab99
Debt Diet,5210194,https://en.wikipedia.org/wiki/Debt%20Diet,Personal_finance,test,dacb277090a857a9c9eb184f6df0b49215a1043ff2199d54b9824b7b4afab359
Likelemba,25126927,https://en.wikipedia.org/wiki/Likelemba,Personal_finance,test,5a43803b49d9f0fa833a46f4f4f7844546e3de01d3454a274775ab9c4c625ece
Pre-approval,423958,https://en.wikipedia.org/wiki/Pre-approval,Personal_finance,test,891bf11de44fc8d73a48946b20370b969b2c91bfca0600807d3b0704661a2f10
Streamline refinancing,39778463,https://en.wikipedia.org/wiki/Streamline%20refinancing,Personal_finance,test,7863f0edf012666b53b89f5d697eceb2e50b9303df329167ea844297a56bcd39
Qontis,41671690,https://en.wikipedia.org/wiki/Qontis,Personal_finance,test,d53e018837838fbdaa127cae6f9241c45ceda665af1437b56cc0b91f59b263ef
Personal finance,341987,https://en.wikipedia.org/wiki/Personal%20finance,Personal_finance,test,7fae01ab8dcf2084052744cb10f3cd7e95cdd1bb73ac602bb2c0dd22649f0635
Credit counseling,2841721,https://en.wikipedia.org/wiki/Credit%20counseling,Personal_finance,test,bf28864e7ce6b8f402e08f05c2edffe9d3aa6c36ce6bc04a6293eff51ab858eb
Individual development account,8420739,https://en.wikipedia.org/wiki/Individual%20development%20account,Personal_finance,test,422f651f6a2447cd9d97ff6aed5aadb95cfc9fdd4618f04f66d129ddfedc49db
Household net worth,58842560,https://en.wikipedia.org/wiki/Household%20net%20worth,Personal_finance,test,12711d771294f85c6c8c8ae1db5e0a6520d7466285125650524bad0992bcfc58
Debt management plan,4868451,https://en.wikipedia.org/wiki/Debt%20management%20plan,Personal_finance,test,0ff0df232747fc5829959e248cd05de9db0b8f53a994543641ff1c12fe53b14c
Electronic lien and title,25783646,https://en.wikipedia.org/wiki/Electronic%20lien%20and%20title,Personal_finance,test,e41db9b298af018cc3b94e8825f99a31c4295231a87b4370dfac8bd91b82864a
Personal financial management,42229505,https://en.wikipedia.org/wiki/Personal%20financial%20management,Personal_finance,test,b1f334029587ecdb47689135fe8e70339d58c746be33c60539ca310a74d06c28
Children's Savings Accounts,39696452,https://en.wikipedia.org/wiki/Children%27s%20Savings%20Accounts,Personal_finance,test,3886921c04951f6db5702953d03a903d5a5f685656892c7ce9c39e382adf51f7
Totten trust,2164856,https://en.wikipedia.org/wiki/Totten%20trust,Personal_finance,test,46caac007491f0f79adcf9805f7fba5128853eb69a2e4bf209b10fde1b6c4e75
Court auction,38151875,https://en.wikipedia.org/wiki/Court%20auction,Personal_finance,test,cf9e1a53c6c38607c3d75260b73bc1665108cbccd2f4f4a2c0e8da51bea11093
Lodgement (finance),25181063,https://en.wikipedia.org/wiki/Lodgement%20%28finance%29,Personal_finance,test,902f664344fc0d92a1c6d474e4eab4c160aaf6d8e06824a93dce535c211935b4
Saving,65228,https://en.wikipedia.org/wiki/Saving,Personal_finance,test,f9755fb9d529b0c1684c41fbb09088eabb9dd5d7f8039f94bb19579c95633c8f
Money Box (radio programme),17520953,https://en.wikipedia.org/wiki/Money%20Box%20%28radio%20programme%29,Personal_finance,test,900b57bb437f68219a9e4fe078cfc1d6305a099eb30c30acd7df0534c271ab20
Secured loan,4213088,https://en.wikipedia.org/wiki/Secured%20loan,Personal_finance,test,beb13307eb3ea35a603183ba0a21127b5ad0b8447b8fdedb95ed8bd940ef9d99
Pan-European Pension,56632008,https://en.wikipedia.org/wiki/Pan-European%20Pension,Personal_finance,test,3ed54d27877d91df5e4bf91438b16883b758c07c9912e71b060e4eddfe3503db
Loan modification company,26224991,https://en.wikipedia.org/wiki/Loan%20modification%20company,Personal_finance,test,015f51cd904f6163d03f075fd6237bc0c899f39891f495575bb6d10b88b19dae
Income protection insurance,16375131,https://en.wikipedia.org/wiki/Income%20protection%20insurance,Personal_finance,test,7ee8a67f8abbc52df515857949caca7085cbb31f1181129be872e063b02dec49
Bank guarantee,13887171,https://en.wikipedia.org/wiki/Bank%20guarantee,Personal_finance,test,b1d483eda39d4578d2265ebba1c4c188c815431b990e548de8b725ca52a42005
HiddenLevers,32241844,https://en.wikipedia.org/wiki/HiddenLevers,Personal_finance,test,50c5aaf889c05b734bdd8ce0455c02d329a47e063af2033b9705ba41fbc1eab3
Envelope system,19643737,https://en.wikipedia.org/wiki/Envelope%20system,Personal_finance,test,ffe5ca0c075b8887f680662508781433fc5c76e3f3128df7e6ad0c18038188fd
Equity release,4388676,https://en.wikipedia.org/wiki/Equity%20release,Personal_finance,test,5abf0c91b582390acbf536f7278d7b114d8ed6581ead173658778c00383a2305
Magic formula investing,4607950,https://en.wikipedia.org/wiki/Magic%20formula%20investing,Personal_finance,test,375625a792289e08f4bbb9b20962d78507a4b9ee282480cfb9e328de7d7f04be
National Use Your Gift Card Day,62882100,https://en.wikipedia.org/wiki/National%20Use%20Your%20Gift%20Card%20Day,Personal_finance,test,04b14bd9b9bed019e0c00dceed78599ccc3b322697f02b1d286bfa8b58079691
MyBudget,44171579,https://en.wikipedia.org/wiki/MyBudget,Personal_finance,test,72ba726be13b1e3519174217e308fedc754319ea12d407e0e84223e64b537796
Asset/liability modeling,22852793,https://en.wikipedia.org/wiki/Asset/liability%20modeling,Personal_finance,test,138230de2fe11807b2eb8e01c295760ea4225e24da2ce07b01a47d5a6b338d92
Pensions in Armenia,45563436,https://en.wikipedia.org/wiki/Pensions%20in%20Armenia,Personal_finance,test,35976b1a070919dab5d48b55dcf71da801351d1a92b66ab86197f08f0e874d3a
West One Bridging Index,37965404,https://en.wikipedia.org/wiki/West%20One%20Bridging%20Index,Personal_finance,test,7daf01972edcd3d8be26dfa186bd32efa8cc5c43f440b198ff29ecb783bc8e94
Money disorder,32595633,https://en.wikipedia.org/wiki/Money%20disorder,Personal_finance,test,93fcb36010ca69edb40d44f926a05fb4840ce4c666bd02c46589d59ac0370bbc
Benefactor (law),1195271,https://en.wikipedia.org/wiki/Benefactor%20%28law%29,Personal_finance,test,dd66a0d0f7039f56962540d541f4f53708c47d366a2ffbd09985702aeb9e10a3
Conservative Formula Investing,69708195,https://en.wikipedia.org/wiki/Conservative%20Formula%20Investing,Personal_finance,test,04cca77437c63b64589779d3d52bdd90a7a55db64495d91d56f21240d2fa8523
Certified Financial Planner,2804087,https://en.wikipedia.org/wiki/Certified%20Financial%20Planner,Personal_finance,test,26d6fe2a9c8593709f0e186050bafcfc222c52f4c70fb5f8a193175734eaca2c
Economic evaluation of time,65869118,https://en.wikipedia.org/wiki/Economic%20evaluation%20of%20time,Personal_finance,test,8cf886b0e7e1c54176262cbfd884ef652667cd02e0a2f8dd917be5017aa31301
Annuitant,12351629,https://en.wikipedia.org/wiki/Annuitant,Personal_finance,test,0913bd6b195c0766bdc4578de9cbbe0c28a1115ee4f9c1f72dba30be06d2e742
Cost of living,522934,https://en.wikipedia.org/wiki/Cost%20of%20living,Personal_finance,test,4b1f36426945efe0d79739be77099ce3bfab2ffee0577746d3fa93d6e50c7066
Home equity loan,2278944,https://en.wikipedia.org/wiki/Home%20equity%20loan,Personal_finance,test,fb1987e05b8f395d076d48630f8afcf18afc346573f6f50505721229f119dc18
Barley wine,96917,https://en.wikipedia.org/wiki/Barley%20wine,Beer_styles,test,c8b87c6d0051b46dd1a61ee73d76cf56de6a7e8f7aa5838e86fc38bc1f10d0b2
Old ale,362863,https://en.wikipedia.org/wiki/Old%20ale,Beer_styles,test,8535b839c05b6f54f459f3c8fc994b36c118e47447fc02b11a49a63592563571
Lambic,255102,https://en.wikipedia.org/wiki/Lambic,Beer_styles,test,f528d722f4dedc3b5994dddaa7a5ad11dffc8e0cc2e7d5a080e8a77fdabe51dc
Pale ale,154062,https://en.wikipedia.org/wiki/Pale%20ale,Beer_styles,test,65fdf258fdc3145f6b0d576bf104ad40aadf9d58a7236420a0b82acfd62a7402
Ice beer,14961,https://en.wikipedia.org/wiki/Ice%20beer,Beer_styles,test,749ef319af1b36d20b29e642e61f21f0421e4dc45f4774872d83b18e162d336c
Light beer,3680556,https://en.wikipedia.org/wiki/Light%20beer,Beer_styles,test,e20843a7d5c88b34cfd457a378175a5c99edefa4a2e0f5184243931f44d266be
Sour beer,28291365,https://en.wikipedia.org/wiki/Sour%20beer,Beer_styles,test,9b985015251b043b4252d24f45c173102b7e0ff830d4daa040dfa12c441f3e95
Steinbier,25815140,https://en.wikipedia.org/wiki/Steinbier,Beer_styles,test,8b760dd095d7909d4dc6d0195ba37ccc51d2b2a4f4c8f61d1994338c3de2b331
Porter (beer),47840869,https://en.wikipedia.org/wiki/Porter%20%28beer%29,Beer_styles,test,4b13c05211e3b42ad209b7fe891709df9ac70b6956c15b53e1b3b3fa88b9f3ac
Grodziskie,40914286,https://en.wikipedia.org/wiki/Grodziskie,Beer_styles,test,54f3336791b55176db35ef0fb04a93c76ce060cb68646dd294946723224feadf
Brown ale,362877,https://en.wikipedia.org/wiki/Brown%20ale,Beer_styles,test,e170b26bddf6dcd737f5fe4b0375a1ff1d3d32759c52466e4cabb04ec40bd8b1
Experimental beer,47032821,https://en.wikipedia.org/wiki/Experimental%20beer,Beer_styles,test,9dd1a3082246ae285c5e935a707d5d41f4e17a3cd9efb75209e56566a8fe5df1
Copper ale,41675971,https://en.wikipedia.org/wiki/Copper%20ale,Beer_styles,test,1ad2400d8ffae370daa983efd676ed27d43a260ad58d6017156e08b3806fa934
Framboise,1164029,https://en.wikipedia.org/wiki/Framboise,Beer_styles,test,4891dfb634b447636d581d5015007dd4ed3d0e045152e39b96b9ddd5b1328c00
Malt liquor,661061,https://en.wikipedia.org/wiki/Malt%20liquor,Beer_styles,test,76eca97b9848a679adf67dc96a2a55a31229742c044ff46176c31f966f199734
Rye beer,1934554,https://en.wikipedia.org/wiki/Rye%20beer,Beer_styles,test,fa337f734ac08a48f0d22b246a8145756190c08e9f463dd133ab91d7f2022916
Beer measurement,27997753,https://en.wikipedia.org/wiki/Beer%20measurement,Beer_styles,test,d8c0bbb45520d5b3fa381abba6aa7eb7b69ebfb3b7afd46dbc1c757838b4d939
Beer style,3129812,https://en.wikipedia.org/wiki/Beer%20style,Beer_styles,test,41dc1023be626440e3e874340d1122a2efc3d099989be9c2f68cec2c7b3bbd4b
Saison,4306326,https://en.wikipedia.org/wiki/Saison,Beer_styles,test,1a431b99cec1418251e377fdac637382a78320e63d5542676c91b0a0db4c0e0d
Bitter (beer),838020,https://en.wikipedia.org/wiki/Bitter%20%28beer%29,Beer_styles,test,c1c1f9566d87b0d5f3f58a1c2f4e4aff2482dea014d763376ab7361375ff159c
Australian lager,71612137,https://en.wikipedia.org/wiki/Australian%20lager,Beer_styles,test,f051295b93970a50625312a04727b9a606d9ba434413ed3cff3eb199ba837020
Bière de Garde,11879624,https://en.wikipedia.org/wiki/Bi%C3%A8re%20de%20Garde,Beer_styles,test,6335912ca6cffa706da8642f294eb6372e85a0fa8e067d3623e9b151d284c2db
Mild ale,19842,https://en.wikipedia.org/wiki/Mild%20ale,Beer_styles,test,20077102746d6611ae46f29c6e91255a281d4e6543daff58aca00b4d0a8f103b
Wheat beer,173158,https://en.wikipedia.org/wiki/Wheat%20beer,Beer_styles,test,6b05b121f8dc51a16650411989ad976d86bb06bac6c347a2295e64dc2a0cc8eb
Pale lager,327489,https://en.wikipedia.org/wiki/Pale%20lager,Beer_styles,test,55b5eb86912acffca75750c0c991c11b0bd6fa707a512afbddab48568c3ee7a3
Flanders red ale,22386712,https://en.wikipedia.org/wiki/Flanders%20red%20ale,Beer_styles,test,9fd608f9487f28608becafee076c019b310eeff25c131a2e60c3621b9cfa4a28
Beer from bread,57658729,https://en.wikipedia.org/wiki/Beer%20from%20bread,Beer_styles,test,120fad7c82177b88feb58822698f78d865df0722157ceb2bcb43fd2b74c1214c
Rye IPA,45241032,https://en.wikipedia.org/wiki/Rye%20IPA,Beer_styles,test,2810fdba4b42801c19dfef6a6d3a0415d2c434a9c2ed8f413342b143c2a9efbc
Pilsner,23884,https://en.wikipedia.org/wiki/Pilsner,Beer_styles,test,bb68c5f6ea4697c7e9007c1c796a809ca794ee6744240f64fae403fe9d518f39
Hard soda,50819040,https://en.wikipedia.org/wiki/Hard%20soda,Beer_styles,test,1d14c9d87c471e3f19bd00609d1ab706a833f702215170c039e2c34189c0d5b2
India pale ale,812938,https://en.wikipedia.org/wiki/India%20pale%20ale,Beer_styles,test,46f56a8d0f0a288e20e9053c6e83c1f8481c9ab24436fafcc647281c310e3dfb
Grisette (beer),60637114,https://en.wikipedia.org/wiki/Grisette%20%28beer%29,Beer_styles,test,fe21bee0eea6aa34941f90c75560fbd11c50536dcbf5937a41edb9f1f37fc2af
Dubbel,1867842,https://en.wikipedia.org/wiki/Dubbel,Beer_styles,test,8d2e0f27ff90ee7841b54fcb2d299730bc4522afb743a89a28915c6dc31112da
Irish red ale,362791,https://en.wikipedia.org/wiki/Irish%20red%20ale,Beer_styles,test,913821dcdf8ccd89cb12ab617993b380f19b984b66a34f07d5dc197d22f09d50
Gueuze,2285836,https://en.wikipedia.org/wiki/Gueuze,Beer_styles,test,bc90566fc0d9876c35e74a4bd24723ef7bc9e667b1a28b6b09af2cfa9d690991
Kriek lambic,137772,https://en.wikipedia.org/wiki/Kriek%20lambic,Beer_styles,test,a8e38f9f4fcd9bf740f75813fa21076faea63606d4e89fafcc3a719a5197c8b7
Burton ale,59175837,https://en.wikipedia.org/wiki/Burton%20ale,Beer_styles,test,2c747ff6f481be602eb04b71ddbc691071b7a5de2d294be4306853d0bb4b0390
Oud bruin,2398830,https://en.wikipedia.org/wiki/Oud%20bruin,Beer_styles,test,e29f453276944c937af70b5633762dc4216f056d9d408da4cb6cd4fef98fcb49
Stout,27991,https://en.wikipedia.org/wiki/Stout,Beer_styles,test,07cd67f367bf3c0788bbb3b88aeb6f1db6b2d28d6193660e1d787950274f58b9
Harvest ale,37060666,https://en.wikipedia.org/wiki/Harvest%20ale,Beer_styles,test,463219eae10e43f5ee11edd75f796a5dbda739f288ed494235e91b35ba3a62c7
American pale ale,4559758,https://en.wikipedia.org/wiki/American%20pale%20ale,Beer_styles,test,9affd188772d3cae506aad848d75e631cdf1db7508be4a285d04afd37f4d1809
Quadrupel,6286823,https://en.wikipedia.org/wiki/Quadrupel,Beer_styles,test,3be8487243e4ff08758e1462995d10cbbdb545c365e6336911480f855ff83bfc
Trappist beer,385386,https://en.wikipedia.org/wiki/Trappist%20beer,Beer_styles,test,92afe31017ed75a9b7f4f716cbbfdc872aa853baf351fbe58c350f3301cb707b
Zundert Trappist,42467885,https://en.wikipedia.org/wiki/Zundert%20Trappist,Beer_styles,test,b94fece2e4600880db6bc7dcd7fa46130d79ca2254306a12ff2495311660e69b
Kentucky common beer,11248178,https://en.wikipedia.org/wiki/Kentucky%20common%20beer,Beer_styles,test,f90cf0d8146f2cf08e0fb3eab45f4b14de7ecb8cab7d02f9f517dc1429c012ac
Kellerbier,8737161,https://en.wikipedia.org/wiki/Kellerbier,Beer_styles,test,c42ebaa02884578c32f68b19199ba96ee2f3c3ec6eb89a2b6fdbe738ccb487e4
Zoigl,35262685,https://en.wikipedia.org/wiki/Zoigl,Beer_styles,test,a6bdf7c7e36f24e4853cd2c0da57628effa29b62600ca1ebbcba0164722ad66d
Smoked beer,523943,https://en.wikipedia.org/wiki/Smoked%20beer,Beer_styles,test,2d24e4d0e8b426e8cae748b58557980882a40e7f2a8ccb7f78fae5091f345ad4
Tooheys Extra Dry,11764570,https://en.wikipedia.org/wiki/Tooheys%20Extra%20Dry,Beer_styles,test,e7239413c3156b81b082de99098ef427906b3dedd0560029fa6ea372e845d575
Märzen,362899,https://en.wikipedia.org/wiki/M%C3%A4rzen,Beer_styles,test,4eb5bc8f0df57a716827534ffe0c01cc002d569e63fe5a18b6da6bc3faf0953a
Schwarzbier,787674,https://en.wikipedia.org/wiki/Schwarzbier,Beer_styles,test,5fda431d6ed7c1d49a7aa24450b250d052ad50935221e46c946d1f7e2a410ba8
Tynt Meadow,58638578,https://en.wikipedia.org/wiki/Tynt%20Meadow,Beer_styles,test,a032d10741cad3d88f7261b4133cfb84cd667b53742009e1d0d159afac669e70
American wild ale,25918311,https://en.wikipedia.org/wiki/American%20wild%20ale,Beer_styles,test,0b9edaf674874cead51551ca922da4fe4685054105e69593e6cac58b7e7496f0
Altbier,816175,https://en.wikipedia.org/wiki/Altbier,Beer_styles,test,1f47510a6c0e88746f5d2e4cf52ce1ac7f5e73a96815180842abb66e49da7c48
Carlton Dry,45668763,https://en.wikipedia.org/wiki/Carlton%20Dry,Beer_styles,test,833fbfe5099a1ee0b558d569ebfe21c10ba0da294636839e45106757a9ba96e8
Tripel,30863233,https://en.wikipedia.org/wiki/Tripel,Beer_styles,test,ae929d02f2d320bd87a4654183c961f7ed2a206d70b0e0efd854f08b947da378
Berliner Weisse,822247,https://en.wikipedia.org/wiki/Berliner%20Weisse,Beer_styles,test,cf8efc13959731b479b8a5926d4b9b928412a6a1c4e85a1a68cb488493858d02
Helles,496681,https://en.wikipedia.org/wiki/Helles,Beer_styles,test,36509379216c4190f69bd9429d2764afeaf6a180a13d792f969287be6a1b5038
