title,wiki_id,url,general,subtopics,depth,split,text_source,dump_title,n_passages,text_sha256
Quinone methide,31976714,https://en.wikipedia.org/wiki/Quinone%20methide,chemistry,organic_chemistry,1,train,dump,Quinone methide,4,1ff45f4149ec464ec1f08e5e36da666be318bb89134a833c274442b0451351a6
Quintessence: The Search for Missing Mass in the Universe,47325951,https://en.wikipedia.org/wiki/Quintessence%3A%20The%20Search%20for%20Missing%20Mass%20in%20the%20Universe,books,science_books,1,val,dump,Quintessence: The Search for Missing Mass in the Universe,4,95c67d93bdf8f03668bd91ebfec77fb303a8e3bdc1ed21afe0a8b96c90df3fc1
QuintessenceLabs,55204104,https://en.wikipedia.org/wiki/QuintessenceLabs,technology,quantum_computing,1,train,dump,QuintessenceLabs,4,991ae23c32341336b638b18d188ab9bc797103fe419f235b14c186e16e2804b9
Quintilla (poetry),63577878,https://en.wikipedia.org/wiki/Quintilla%20%28poetry%29,books,poetry,1,val,dump,Quintilla (poetry),4,139a1364783cfbdeb81f19be199bf469ff58ac98b009be8fc39b256de657b6ce
Quorum sensing,161995,https://en.wikipedia.org/wiki/Quorum%20sensing,biology,ecology,1,train,dump,Quorum sensing,4,451b64ec1bf797fcd9826443b013edfe8641f76462f592ec1c2817c3b98777f2
Quqnūs,66367298,https://en.wikipedia.org/wiki/Quqn%C5%ABs,books,poetry,0,train,dump,Quqnūs,4,56ab485ad14a6bc5501198a84aceab246bcda4ff7ff2c837d59c9e929978415d
Qurayshi al-Shirazi,2042595,https://en.wikipedia.org/wiki/Qurayshi%20al-Shirazi,books,authors,1,train,dump,Qurayshi al-Shirazi,3,91110e64bbe48ad7fabaeb10a4d3449cad046e1a693ac40b0499d754c0ec7e58
Qutrit,1729951,https://en.wikipedia.org/wiki/Qutrit,technology,quantum_computing,0,train,dump,Qutrit,4,2b509166987ab673d03a723323f6e6e4922fc942d1602987abd9a3f0fd4be79e
R bodies,50871925,https://en.wikipedia.org/wiki/R%20bodies,biology,cell_biology,0,val,dump,R bodies,4,a1ef1dac08249c4570a8a5963075250a8074076eed37b780471a0fcac829ce6d
R&D management,28722165,https://en.wikipedia.org/wiki/R%26D%20management,science,scientific_research,0,train,dump,R&D management,4,bba85d538b2957582a44db1bd10585c5ed97a0c8b3d9d197ac89cd3488b649ac
R-process,352905,https://en.wikipedia.org/wiki/R-process,physics,astrophysics,1,train,dump,R-process,4,5cdb94087c48009a3eacf52e1f5eb71722f8e58d6a5fe27755ef497f90bee0e8
R. A. L. Fell,9135216,https://en.wikipedia.org/wiki/R.%20A.%20L.%20Fell,history,ancient_history,1,train,dump,R. A. L. Fell,4,65c0c552562179ef0aeec6b76047c3c13817256c50730d059ca43094a871d744
RARA Gene,73530501,https://en.wikipedia.org/wiki/RARA%20Gene,biology,genetics,1,val,dump,RARA Gene,4,50d5cc7ba9d90da515d4492978d4de09d1a19232ca827314f50b57141cc39a41
RCA VP 3000,58167971,https://en.wikipedia.org/wiki/RCA%20VP%203000,technology,hardware,1,train,dump,RCA VP 3000,4,27619d55bd1e2ca7e10540d939c8d0b6c48af9dba752375771e8637c7545a217
RCUDA,30406368,https://en.wikipedia.org/wiki/RCUDA,technology,software,1,train,dump,RCUDA,4,bc148de3ace01b76e99a04299329e4b3db5052ed342b8b7db9dcf967d59a3f7a
RESF1,56635755,https://en.wikipedia.org/wiki/RESF1,biology,genetics,1,val,dump,RESF1,4,fe2c27e56661269ba917e7bd7649a2eae0c487fe04aba5dd76f99e0f0f01ae0d
RNA-based evolution,24970625,https://en.wikipedia.org/wiki/RNA-based%20evolution,biology,evolution,0,val,dump,RNA-based evolution,4,06d691a3281776b75b85585e4f2b04ed3e6bb3b1750c00aeeb23b4c1fc66b8ce
RNA-binding protein,3131507,https://en.wikipedia.org/wiki/RNA-binding%20protein,biology,cell_biology,0,train,dump,RNA-binding protein,4,69f48311029a79a98e41ea37ece67ea44c0fa2f2bac0fc4d26912049ee8f22e0
RNA-targeting small molecule drugs,56731305,https://en.wikipedia.org/wiki/RNA-targeting%20small%20molecule%20drugs,biology,cell_biology,0,val,dump,RNA-targeting small molecule drugs,4,af1fea7252efa89df780355105a279a64e4e7dd7b105c43424109c672624cb45
ROCm,57013254,https://en.wikipedia.org/wiki/ROCm,technology,artificial_intelligence,0,test,dump,ROCm,4,bb369c8a62da7ced1d92fbc7258c9143ecc2f0720f7284f34014dc454966fcdd
RPE2,31779125,https://en.wikipedia.org/wiki/RPE2,technology,hardware,1,val,dump,RPE2,4,cbe575bb8fad70680ad1406d122b0f171704b1c563336691d194bebc43a74050
RR Lyrae variable,309428,https://en.wikipedia.org/wiki/RR%20Lyrae%20variable,physics,astrophysics,1,train,dump,RR Lyrae variable,4,fa56e55ecc018ddd78aad7b03079bdbef1edda8bc85bf1544ff1682a11942eff
RS-232,26023,https://en.wikipedia.org/wiki/RS-232,technology,hardware,1,train,legacy_dump,RS-232,4,1a3e2523c68d7c91588566741e6cf153a3ea3335231f0ad42f2180694d7ea0e3
RST model,30542341,https://en.wikipedia.org/wiki/RST%20model,physics,relativity,1,train,dump,RST model,4,21a3f9ec341980717d31e8493ca0ee15f92747d2c4ba9c145de464a8a0f72769
RYB color model,927051,https://en.wikipedia.org/wiki/RYB%20color%20model,science,history_of_science,1,train,legacy_dump,RYB color model,4,9087b8ed7afc9eec16eceb359a5e4ea20325076cd195897b5cde29ee770f9430
Rabona,5691118,https://en.wikipedia.org/wiki/Rabona,sports,football,1,train,dump,Rabona,4,571c6bc5a22583d06c83f8de4d365e1000d572ff7712dd46f4f79066e9b8cce2
Rabâ-ša-Marduk,33347312,https://en.wikipedia.org/wiki/Rab%C3%A2-%C5%A1a-Marduk,history,ancient_history,1,train,dump,Rabâ-ša-Marduk,4,c6396d469d8d5b29527012f6ef7f8d907ceefcf29a25ad3aa54757a3afa8dd99
Racah seniority number,51406533,https://en.wikipedia.org/wiki/Racah%20seniority%20number,physics,quantum_mechanics,0,train,dump,Racah seniority number,4,db7aec5fe96f2c2502bba60fc5cbfdb05cd0510852728bedfe3873c94c9e198b
Racconigi Bargain,7591928,https://en.wikipedia.org/wiki/Racconigi%20Bargain,history,world_wars,0,train,dump,Racconigi Bargain,4,76eb600d59fd6ff0c83aab1d9278dcb917654695fb216c4327b571d8fe400b8b
Race: The Reality of Human Difference,3186107,https://en.wikipedia.org/wiki/Race%3A%20The%20Reality%20of%20Human%20Difference,books,science_books,1,test,dump,Race: The Reality of Human Difference,4,caebfe452323ad2c7add8a9983a1c580022d0a75bf1a8d2b3e38688c4e0bc750
Racemic acid,1697968,https://en.wikipedia.org/wiki/Racemic%20acid,chemistry,organic_chemistry,1,test,dump,Racemic acid,4,1bf66ff124c7ff0bac246568871c517f521a2211dea870ca5f58ff88e7a6975c
Racemic mixture,75089,https://en.wikipedia.org/wiki/Racemic%20mixture,chemistry,organic_chemistry,0,train,dump,Racemic mixture,4,6f2694382174c9ff24d45bdf828d06b39b6686b1d70ef012491ef4a292d79526
Racemization,518791,https://en.wikipedia.org/wiki/Racemization,chemistry,chemical_reactions|organic_chemistry,0,train,dump,Racemization,4,7231b68b9402487501f6f1958052e78ce6fbd0456d60dce44e57c2d5868040a2
Racism in association football,8071321,https://en.wikipedia.org/wiki/Racism%20in%20association%20football,sports,football,1,train,dump,Racism in association football,4,af9114d3a9494ca08f40a244da3d92483336ab64e3d28c711bde689818a9668a
Radcliffe Science Library,5155733,https://en.wikipedia.org/wiki/Radcliffe%20Science%20Library,science,history_of_science,1,train,dump,Radcliffe Science Library,4,244b3763addea90345e854e214f78637e484022c47dcdb0af14a7747a35a7dd8
Rademacher complexity,14529261,https://en.wikipedia.org/wiki/Rademacher%20complexity,technology,artificial_intelligence,0,train,dump,Rademacher complexity,4,9b58dc7502633bc53e9d93306c3eb807353427eb1439e5ed38ac19c36d6f77a3
Radiation reduced hybrid,1423056,https://en.wikipedia.org/wiki/Radiation%20reduced%20hybrid,biology,genetics,0,train,dump,Radiation reduced hybrid,4,ee09a04aee297c0af65f41e304b3fe9f822940cfdc298833127ed105b1925242
Radiative Auger effect,29330452,https://en.wikipedia.org/wiki/Radiative%20Auger%20effect,physics,quantum_mechanics,1,test,dump,Radiative Auger effect,4,d83031551f45bef4bc3ba6d061e2fc223951d09d2ed3bb1ca6748758bdc12023
Radical disproportionation,31727214,https://en.wikipedia.org/wiki/Radical%20disproportionation,chemistry,organic_chemistry,0,train,dump,Radical disproportionation,4,845945d5b19d6e80e13492c2ec49648fed81d1e282064831928afec8cbf9be03
Radical polymerization,1947467,https://en.wikipedia.org/wiki/Radical%20polymerization,chemistry,chemical_reactions,1,train,dump,Radical polymerization,4,fa91f924a6a9d3a20de40fb1d00001d06f1334a45bf9cb0f40f90cdac2cf4c39
Radical substitution,1267110,https://en.wikipedia.org/wiki/Radical%20substitution,chemistry,chemical_reactions,1,train,dump,Radical substitution,4,cead200edf9b8ab7c953e92fe9b1d9e6ac0f23a4c4eeac188df4427f76e0a2d4
Radio latino,14062610,https://en.wikipedia.org/wiki/Radio%20latino,science,history_of_science,1,train,dump,Radio latino,4,22add7d3152f9f85b6a18271cb7450ca9f93998fde7436168b7cece6f398b225
Radio object with continuous optical spectrum,35945180,https://en.wikipedia.org/wiki/Radio%20object%20with%20continuous%20optical%20spectrum,physics,astrophysics,0,train,dump,Radio object with continuous optical spectrum,4,a6efd3a0bce29a9991fd8cbca7c6349bf50005dce75b0370f2cbc3939cc9c641
Radioecology,12772746,https://en.wikipedia.org/wiki/Radioecology,biology,ecology,0,train,dump,Radioecology,4,9a24ef9ffd30f9123cb1a3afc5907b3d8de32ef9d78d00be0b87d0b0433c218d
Radiogenomics,34639741,https://en.wikipedia.org/wiki/Radiogenomics,biology,genetics,1,val,dump,Radiogenomics,4,2683468c04e53b9ec24b34acea1dabb154812e90dec41de37cca89a59353178d
Radiolysis,2909744,https://en.wikipedia.org/wiki/Radiolysis,chemistry,chemical_reactions,0,train,dump,Radiolysis,4,07071b47d14c4c21c79ef24d9daf9beba0a10b5ae9e99721cb903fd5102b64c9
Radiophysical Research Institute,42809646,https://en.wikipedia.org/wiki/Radiophysical%20Research%20Institute,physics,astrophysics,0,train,legacy_dump,Radiophysical Research Institute,3,8abad998fc06c2c58e13d9386c832c93814e16a069c559f7556fcf8578733253
Radium,72140631,https://en.wikipedia.org/wiki/Radium%20compounds,chemistry,periodic_table,0,train,dump_redirect,Radium compounds,4,a0808c9bb82ebca1d8ae8be9b1257e58bd8d96f0d27c300fce891a95c68eb686
Radon,25604,https://en.wikipedia.org/wiki/Radon,chemistry,periodic_table,0,train,legacy_dump,Radon,4,ea07a3b5eba0d24bdb8fac14e122d4e12713d50d9080c2f226f45d1a21748c71
Radu the Handsome,407923,https://en.wikipedia.org/wiki/Radu%20the%20Handsome,history,ottoman_history,2,val,dump,Radu the Handsome,4,696dc6ef26c03b99b847329eeccf6a95817a3d8bb7d9a887b37d1ddf40df517d
Rafael Menjívar Ochoa,19560315,https://en.wikipedia.org/wiki/Rafael%20Menj%C3%ADvar%20Ochoa,books,authors,1,train,dump,Rafael Menjívar Ochoa,4,2164fd920c8a99a381fa3dd0d80f4385a8773e4cbc430723cb6a5d2788da1e4f
Ragulator-Rag complex,58230115,https://en.wikipedia.org/wiki/Ragulator-Rag%20complex,biology,cell_biology,0,train,dump,Ragulator-Rag complex,4,006ec1eb9f30f3438ae632561298bb1f33d346f54e1059b35106bc02e4820c52
Railway Executive Committee,20870553,https://en.wikipedia.org/wiki/Railway%20Executive%20Committee,history,world_wars,0,test,dump,Railway Executive Committee,4,be08ecdc46c9cdc847c7f543874d61dd01b4d82971159e8effa6ac0a0fee6938
Railway construction in the Ottoman Empire,68989790,https://en.wikipedia.org/wiki/Railway%20construction%20in%20the%20Ottoman%20Empire,history,ottoman_history,1,train,dump,Railway construction in the Ottoman Empire,4,b69415ff43b07dfc565ad75419cc8cb5a591423c442c97aebdd3482cded57e67
Raimondo Guarini,12994346,https://en.wikipedia.org/wiki/Raimondo%20Guarini,history,ancient_history,1,val,dump,Raimondo Guarini,4,dbfb3b7afa9b7385d0e08b5001562a5a0b6a7b81a0c8002070497531a4a115e2
Raimundo Saporta Pavilion,17294754,https://en.wikipedia.org/wiki/Raimundo%20Saporta%20Pavilion,sports,basketball,2,val,dump,Raimundo Saporta Pavilion,4,d5fc47e24083a5578e58bafb9b44b404aac994b806ba13265060d7ff68f02c83
Rain follows the plow,1885033,https://en.wikipedia.org/wiki/Rain%20follows%20the%20plow,science,history_of_science,1,train,dump,Rain follows the plow,4,2f876a5a0bfec4f3e8c962fd03d7a0aea894984ad18fa52e5c88849c7dfc8088
Rainbow kick,18401902,https://en.wikipedia.org/wiki/Rainbow%20kick,sports,football,1,train,dump,Rainbow kick,4,eb500ed5d10ed8824613726a4e69968e8a2b0df0a7594f83a71de63fe189c5c0
"Rainier III, Prince of Monaco",154987,https://en.wikipedia.org/wiki/Rainier%20III%2C%20Prince%20of%20Monaco,sports,olympics,1,train,dump,"Rainier III, Prince of Monaco",4,6d1536e05947300902120374aa5db0ee491eb5badd89841d69ea74e91075d215
Ralph Klein,212685,https://en.wikipedia.org/wiki/Ralph%20Klein,sports,olympics,1,train,dump,Ralph Klein,4,6f038673456e427926ea0408e8c6146352bd55deda26cbad968598d0c3a98dd3
Ram Charan Mehrotra,52230739,https://en.wikipedia.org/wiki/Ram%20Charan%20Mehrotra,chemistry,organic_chemistry,1,val,dump,Ram Charan Mehrotra,3,1e57dc82bc616c3798f6fc1242d085dee4902faa4c4cfcac881c73d070e0bf00
Ramberg–Bäcklund reaction,4735673,https://en.wikipedia.org/wiki/Ramberg%E2%80%93B%C3%A4cklund%20reaction,chemistry,chemical_reactions,1,test,dump,Ramberg–Bäcklund reaction,4,8e682375909584c357beef7d991f76676e79de9dc444a74cd8c375622ec38ff4
Ramiro de Maeztu,12253339,https://en.wikipedia.org/wiki/Ramiro%20de%20Maeztu,books,authors,1,train,dump,Ramiro de Maeztu,4,1865be988df5a5c5b06f1ae371cdedd2214de23691e9f20a8bb7923531395ae5
Ramsden surveying instruments,1532331,https://en.wikipedia.org/wiki/Ramsden%20surveying%20instruments,science,history_of_science,1,train,dump,Ramsden surveying instruments,4,3f220b47a600112729958424a809f97d8fce1ceb6cb521a3cfd4a52065c4ae89
Ramsey sentence,4408655,https://en.wikipedia.org/wiki/Ramsey%20sentence,science,scientific_method,0,val,dump,Ramsey sentence,4,e13a5637b28a10c86860e01b75ec03124d3da81b28e4246ef28dcb9d4dbf18ce
Ramsey–Lewis method,143878,https://en.wikipedia.org/wiki/Ramsey%E2%80%93Lewis%20method,science,scientific_method,0,train,dump,Ramsey–Lewis method,4,afaad2b2ef079af32cd17043f2449987b1300d91f613546020c2c3d051ef879c
Ramón Chíes,27492789,https://en.wikipedia.org/wiki/Ram%C3%B3n%20Ch%C3%ADes,books,authors,1,train,dump,Ramón Chíes,4,c2b086a953084ea67718b54216da58c593613c4ea1b747a8829dd7aceb4fd71e
Ramón Fonseca Mora,50037252,https://en.wikipedia.org/wiki/Ram%C3%B3n%20Fonseca%20Mora,books,authors,1,test,dump,Ramón Fonseca Mora,4,69ac1a4de5f91c15efc147ca0217916becdd51d89baf528b2cc28cd0ba382ac3
Ramón Sampedro,30872447,https://en.wikipedia.org/wiki/Ram%C3%B3n%20Sampedro,books,authors,1,train,dump,Ramón Sampedro,4,725c14d7f0fc656fdbdf89a09c18782ba3dc0add42506443e444852794612760
Randall Division of Cell and Molecular Biophysics,2861899,https://en.wikipedia.org/wiki/Randall%20Division%20of%20Cell%20and%20Molecular%20Biophysics,biology,genetics,1,test,dump,Randall Division of Cell and Molecular Biophysics,4,adadf35602e886bd1d32f84f817514946732d40b2fe3ca991e9d73ec3aaebb32
Randall–Sundrum model,671821,https://en.wikipedia.org/wiki/Randall%E2%80%93Sundrum%20model,physics,astrophysics,1,train,legacy_dump,Randall–Sundrum model,4,33250182c78a70ae6db617e553235ae9c62d81c526e1d96f895b57a36055129c
Random assignment,2940730,https://en.wikipedia.org/wiki/Random%20assignment,science,scientific_research,0,train,dump,Random assignment,4,526cde89c23f93c3d3c18027a2b1a2bc4ecaff26b961c0f783d0b3a9130625d3
Randomization,65462,https://en.wikipedia.org/wiki/Randomization,science,scientific_research,0,train,dump,Randomization,4,9dff722e51348c199e8aa4aaed9c0487875c43512d6a3ef9e1b5cce917f5a29c
Randomized benchmarking,59864839,https://en.wikipedia.org/wiki/Randomized%20benchmarking,technology,hardware|quantum_computing,0,train,dump,Randomized benchmarking,4,13d835f0e21aae8e90b208d1f4ac1e79c48603fe89379a8a8256239b71145cd1
Randomized controlled trial,163180,https://en.wikipedia.org/wiki/Randomized%20controlled%20trial,science,scientific_method|scientific_research,0,train,dump,Randomized controlled trial,4,760ce4e68cc624efc10fef232eab0e50647c5073df39e30a69fba864e6f5e4ea
Randomized experiment,6033300,https://en.wikipedia.org/wiki/Randomized%20experiment,science,scientific_research,0,val,dump,Randomized experiment,4,94b387b19923cc328bebd8de3e4e11745e3258d810762cb87688765c3ad8168b
Rangeland health,72745888,https://en.wikipedia.org/wiki/Rangeland%20health,biology,ecology,0,train,dump,Rangeland health,1,d086fed35dd23d3637b6bfa7e53fffded742e069032832973e58fd2913f9d88e
Rape during the Armenian genocide,42153368,https://en.wikipedia.org/wiki/Rape%20during%20the%20Armenian%20genocide,history,ottoman_history,2,test,legacy_dump,Rape during the Armenian genocide,4,3d797dd02975624b4666ac852254033fb9566626b1d3e2f3f37330e7e19d3ab6
Rape of the Fair Country,3935482,https://en.wikipedia.org/wiki/Rape%20of%20the%20Fair%20Country,books,novels,1,train,dump,Rape of the Fair Country,4,10453631d678fc178880de21b9f43b273f85f51707b6c056f03156b0daf46b64
Rapid control prototyping,39413611,https://en.wikipedia.org/wiki/Rapid%20control%20prototyping,technology,software,1,val,dump,Rapid control prototyping,4,01761d87380f488703d5df6c1f72c3b86f816fe653a3fd0a0e626006db25ccff
Rapid modes of evolution,5479075,https://en.wikipedia.org/wiki/Rapid%20modes%20of%20evolution,biology,evolution,0,train,dump,Rapid modes of evolution,4,c1a94da614455dc25f72857e7a1b456f799495758952d9e78f27bc2b7e7cc813
Rapid reviews,66129682,https://en.wikipedia.org/wiki/Rapid%20reviews,science,scientific_method|scientific_research,0,train,dump,Rapid reviews,4,ee02e105da101c989cc6ecdbfd3de43d2422baf7c1aaf18f171115ffcec51b6f
Rapidity,4520673,https://en.wikipedia.org/wiki/Rapidity,physics,relativity,1,val,dump,Rapidity,4,4eed8079fba9219f1a7f5d5c0aea930d870fd8f65004ac5acf86b012e98dad18
Rare Objects,50980406,https://en.wikipedia.org/wiki/Rare%20Objects,books,novels,1,test,dump,Rare Objects,4,b2c5453d658b8f7d49c48ae9bbada23ffe6e737ef9e4165fb44225a9758df84c
Rare biosphere,29393471,https://en.wikipedia.org/wiki/Rare%20biosphere,biology,ecology,1,test,dump,Rare biosphere,4,4a3cedee5a8693fe9c9d3cd74c865ddbef2e92045441f5ac022a585340d22b63
Rarefaction (ecology),17413598,https://en.wikipedia.org/wiki/Rarefaction%20%28ecology%29,biology,ecology,1,train,dump,Rarefaction (ecology),4,aae5262207d2f0758e2530079d0fa2c09f9c50d578d6a911e9600390f15bc83a
Rarita–Schwinger equation,1531781,https://en.wikipedia.org/wiki/Rarita%E2%80%93Schwinger%20equation,physics,quantum_mechanics,1,val,dump,Rarita–Schwinger equation,4,1d58773896a8b65f9e75b8a305964b78afc64125973b9237bfec78c412c7936f
Rasa (literary form),52460500,https://en.wikipedia.org/wiki/Rasa%20%28literary%20form%29,books,poetry,0,train,dump,Rasa (literary form),4,fdaa849bab81773751d651be87d965a5951f1a42629b8eeb139987191eb8d25b
Rasmus Berthelsen,44179338,https://en.wikipedia.org/wiki/Rasmus%20Berthelsen,books,authors,1,train,dump,Rasmus Berthelsen,4,d0e975314a242771fcbc3bb60de388e334a16c009c238a30d6d61eb7e5aa3c5c
Rate-limiting step (biochemistry),72505162,https://en.wikipedia.org/wiki/Rate-limiting%20step%20%28biochemistry%29,chemistry,chemical_reactions,1,val,dump,Rate-limiting step (biochemistry),4,9e455925ae0ec6bcf74b2965d637d7e3bd18b689632bbc4557d588878ef6e35b
Rational DOORS,35705049,https://en.wikipedia.org/wiki/Rational%20DOORS,technology,software,1,train,dump,Rational DOORS,4,54fb837854f89c01cd0336533c0406e9f1e5421f9553bcb1ed50e6c127f4dd7e
Ratlines (World War II),2196932,https://en.wikipedia.org/wiki/Ratlines%20%28World%20War%20II%29,history,world_wars,1,val,dump,Ratlines (World War II),4,eabe8c0d0a8caf7dc75a55a8e0ee25bfbccc836ce48a4d1ebea6a6cc3370ad77
Rattleback,2505125,https://en.wikipedia.org/wiki/Rattleback,physics,classical_mechanics,0,train,dump,Rattleback,4,82da40cbeed1837dd187a242cc38d0a8f162bce924c3faf74cc13c249ca4f9b9
Rau (novel),55943421,https://en.wikipedia.org/wiki/Rau%20%28novel%29,books,novels,1,train,dump,Rau (novel),4,0c4eb5de4bc1692341d4fe62c30af627a31efbb6279a3e3690b11ec57d5403eb
Rauhut–Currier reaction,9132444,https://en.wikipedia.org/wiki/Rauhut%E2%80%93Currier%20reaction,chemistry,chemical_reactions,1,val,dump,Rauhut–Currier reaction,4,5a4b1dc7dd7cab45009a3c17165a94cda8e33cd30f4241c36b9ade9dc7335f24
Raunkiær plant life-form,2205147,https://en.wikipedia.org/wiki/Raunki%C3%A6r%20plant%20life-form,biology,ecology,0,train,dump,Raunkiær plant life-form,4,0f56987a5d9d7998a1768055cee3646424c1e2ecf4511daca316cf847671484a
Raychaudhuri equation,2698920,https://en.wikipedia.org/wiki/Raychaudhuri%20equation,physics,relativity,1,train,dump,Raychaudhuri equation,4,c2eb72f4269e25a93deee32a011b7cc94f6eb7a26a56953c8e8a092db20150cf
Rayleigh dissipation function,40907142,https://en.wikipedia.org/wiki/Rayleigh%20dissipation%20function,physics,classical_mechanics,1,val,dump,Rayleigh dissipation function,4,bf8485539378cb83a968e2d999bbf79e6d10d4f4e171ea3c15af1cbf999797b9
Rayleigh–Lorentz pendulum,57528170,https://en.wikipedia.org/wiki/Rayleigh%E2%80%93Lorentz%20pendulum,physics,classical_mechanics,0,train,dump,Rayleigh–Lorentz pendulum,4,207eb2fa8a3af7969747dfa86ae718931433c145728e450880af71219b20aa53
Raymond McLenaghan,47435894,https://en.wikipedia.org/wiki/Raymond%20McLenaghan,physics,relativity,1,train,dump,Raymond McLenaghan,1,55421de86af68d67551ac479ecccdf195795331e93a1b30f616b3df38df7880e
Razaq Mamoon,17013397,https://en.wikipedia.org/wiki/Razaq%20Mamoon,books,authors,1,val,dump,Razaq Mamoon,4,c9346421eb116b487bdf82cd31edd9e2260f8cdfbba70f670e2207d94a27ddd0
Razo,6214194,https://en.wikipedia.org/wiki/Razo,books,poetry,1,test,dump,Razo,4,14ac61b20633d9647bcd81d3ae200be3cb3500254339c66db9d83ada841fc7a4
ReAction! Chemistry in the Movies,23183722,https://en.wikipedia.org/wiki/ReAction%21%20Chemistry%20in%20the%20Movies,books,science_books,0,val,dump,ReAction! Chemistry in the Movies,4,09519ca9dbe67bf7b9f9f0d43c7588f19e873a3b6d82df1e8d2cde211eca688c
ReScience C,65166304,https://en.wikipedia.org/wiki/ReScience%20C,science,scientific_research,0,train,dump,ReScience C,4,d27c321fcfbf39fefc6221a0040712289ee732e548ac17131c39e3a94aa9b466
Reaction (physics),1111581,https://en.wikipedia.org/wiki/Reaction%20%28physics%29,physics,classical_mechanics,0,train,dump,Reaction (physics),4,0ea424ebf1929bced565792f9210bb87544508e2477e09628b61d3cc53bffa6e
Reaction calorimeter,6153844,https://en.wikipedia.org/wiki/Reaction%20calorimeter,chemistry,chemical_reactions,1,test,dump,Reaction calorimeter,4,ab8b408d3b12a285e81775a7ff826bb1b0aef5217979958bac7e93e06267897e
Reaction intermediate,6197450,https://en.wikipedia.org/wiki/Reaction%20intermediate,chemistry,chemical_reactions,0,train,dump,Reaction intermediate,4,752ef41d30be1194d6eac399c27d9f450263d5cb3d5a2c34c166c471e0cfe46d
Reaction mechanism,607530,https://en.wikipedia.org/wiki/Reaction%20mechanism,chemistry,chemical_reactions,0,train,dump,Reaction mechanism,4,104b03cb7f4324353a181f8bff3b37b14fd096f38c8d5b51a83e1d228c0b8044
Reaction norm,2549893,https://en.wikipedia.org/wiki/Reaction%20norm,biology,ecology,0,test,dump,Reaction norm,4,f64b6b0b180d1ceb3303da58db17acd4301f69288b4091575d71edb37be9f0b8
Reactions on surfaces,3879709,https://en.wikipedia.org/wiki/Reactions%20on%20surfaces,chemistry,chemical_reactions,1,train,dump,Reactions on surfaces,4,25f90f78697fa6d07bef3a2a31922d1d51b437f598c6279f8fda9e37ee58f97c
Reactive centrifugal force,17137358,https://en.wikipedia.org/wiki/Reactive%20centrifugal%20force,physics,classical_mechanics,1,train,dump,Reactive centrifugal force,4,7a737cd86dbb69f989cc37a914901f41c39aeadc5d3e3351da2b5385302a6a5c
Reading frame,510237,https://en.wikipedia.org/wiki/Reading%20frame,biology,genetics,0,train,dump,Reading frame,4,9e97a5200db149a366f153192cdd5da859a28a173a8fb8915f33f770c13a48cf
Ready 2 Rumble Boxing: Round 2,4453584,https://en.wikipedia.org/wiki/Ready%202%20Rumble%20Boxing%3A%20Round%202,sports,basketball,2,val,dump,Ready 2 Rumble Boxing: Round 2,4,6db9c9e36d9a54cf207ad079a3720cad230a712be579601c238e456d250e17f2
Reagent,184897,https://en.wikipedia.org/wiki/Reagent,chemistry,chemical_reactions|organic_chemistry,0,train,dump,Reagent,4,eb56ee304e745d972e97819df5dfd6ae18ec5968a62721297e74d7173afee869
Real (manga),3295616,https://en.wikipedia.org/wiki/Real%20%28manga%29,sports,basketball,2,train,dump,Real (manga),4,7ae200d49c750f3e628dcad822378016d110a0472d5876832d16c91858564b9d
Real RAM,20748371,https://en.wikipedia.org/wiki/Real%20RAM,technology,hardware,1,test,dump,Real RAM,4,2d4e35021c441147cb0366da82392b598fee1054f1e948da981ed00ab2aa632d
Real world data,57335451,https://en.wikipedia.org/wiki/Real%20world%20data,science,scientific_method,1,test,dump,Real world data,4,a025e2cc4e1e7ae24c7acf14a0a0372fe0dd796dc8840487de74f8d3c8b89b60
Real world evidence,57335546,https://en.wikipedia.org/wiki/Real%20world%20evidence,science,scientific_method,1,val,dump,Real world evidence,4,3486f35ebb92e6558448637bda9b3f55ae0c279704b1d54006517cf1f2a322cb
Realized niche width,1387110,https://en.wikipedia.org/wiki/Realized%20niche%20width,biology,ecology,0,train,dump,Realized niche width,4,a810689f491a84839eb7578dbaebd3967c03996860b9ee608a58d028128a2bf7
Reasonable doubt,1548556,https://en.wikipedia.org/wiki/Reasonable%20doubt,science,scientific_method,1,val,dump,Reasonable doubt,4,c1b11fe05f92823af96c143c984fbdd69a6da46a9adeb70142ae28b976ac14a9
Reassortment,1236146,https://en.wikipedia.org/wiki/Reassortment,biology,genetics,0,train,dump,Reassortment,4,c8d81c028a19052ed4449ff27dc0287ea9329564b55d4ee8c5a5e6f02702f155
Rebound (basketball),3521142,https://en.wikipedia.org/wiki/Rebound%20%28basketball%29,sports,basketball,1,train,dump,Rebound (basketball),4,1d9df62e5e24f69832d71cd4f9c915edd05c0239bd69d98bdf944d29a30c717f
Rebound (sports),2912396,https://en.wikipedia.org/wiki/Rebound%20%28sports%29,sports,basketball|football,1,train,dump,Rebound (sports),4,848cb167181d2c9d9eb25a61b86b66d84e4c14f9bea588abd29f4414f17fdfa9
Rebound rate,8845390,https://en.wikipedia.org/wiki/Rebound%20rate,sports,basketball,1,train,dump,Rebound rate,4,b458dfcc8dc9eed45b49103b223b4777161a4def5ec16ad046821c5e821d9c81
